row_id,organisasi_id,kode_skpd,nama_skpd,tipe_organisasi,kode_urusan,nama_urusan,kategori_urusan,kode_rekening,kode_akun,kode_kelompok,kode_jenis,kode_objek,kode_rincian,kode_sub_rincian,level,nama_level,klasifikasi_akun,kategori_belanja,uraian,indikator,jumlah_rp,halaman_sumber,lampiran,tahun_anggaran,sumber_data
9069,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0009,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0009,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Bahan-Isi Tabung Pemadam Kebakaran,: Jumlah Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya yang Dipelihara/Direhabilitasi,6511424.0,834,II,2025,RINCIAN_APBD
9070,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya yang Dipelihara/Direhabilitasi,11000000.0,834,II,2025,RINCIAN_APBD
9071,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0055,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0055,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,"Belanja Jasa Iklan/Reklame, Film, dan Pemotretan",: Jumlah Sarana dan Prasarana Gedung Kantor atau Bangunan Lainnya yang Dipelihara/Direhabilitasi,36700500.0,835,II,2025,RINCIAN_APBD
9072,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",7970560.0,835,II,2025,RINCIAN_APBD
9073,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",16000000.0,835,II,2025,RINCIAN_APBD
9074,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",41785000.0,835,II,2025,RINCIAN_APBD
9075,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",800000.0,836,II,2025,RINCIAN_APBD
9076,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0011,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0011,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Penyelenggaraan Kegiatan Pendidikan dan Pelatihan,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",66000000.0,836,II,2025,RINCIAN_APBD
9077,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0028,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0028,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Pelayanan Umum,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",1200000.0,836,II,2025,RINCIAN_APBD
9078,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",42467329.0,836,II,2025,RINCIAN_APBD
9079,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",27672000.0,836,II,2025,RINCIAN_APBD
9080,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,"Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan Urusan",185742000.0,836,II,2025,RINCIAN_APBD
9081,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",34159540.0,836,II,2025,RINCIAN_APBD
9082,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",77393584.0,836,II,2025,RINCIAN_APBD
9083,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",177042000.0,836,II,2025,RINCIAN_APBD
9084,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",4000000.0,836,II,2025,RINCIAN_APBD
9085,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0011,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0011,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Penyelenggaraan Kegiatan Pendidikan dan Pelatihan,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",161400000.0,836,II,2025,RINCIAN_APBD
9086,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",57600000.0,836,II,2025,RINCIAN_APBD
9087,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",28464000.0,836,II,2025,RINCIAN_APBD
9088,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,"bagi Jabatan Administrasi Penyelenggara Urusan Pemerintahan Konkuren, Perangkat Daerah Penunjang, dan",444934000.0,836,II,2025,RINCIAN_APBD
9089,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,7970560.0,837,II,2025,RINCIAN_APBD
9090,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,16000000.0,837,II,2025,RINCIAN_APBD
9091,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,39890000.0,837,II,2025,RINCIAN_APBD
9092,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,800000.0,837,II,2025,RINCIAN_APBD
9093,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0011,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0011,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Penyelenggaraan Kegiatan Pendidikan dan Pelatihan,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,78000000.0,837,II,2025,RINCIAN_APBD
9094,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0028,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0028,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Pelayanan Umum,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,1200000.0,837,II,2025,RINCIAN_APBD
9095,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,40478334.0,837,II,2025,RINCIAN_APBD
9096,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,4104000.0,837,II,2025,RINCIAN_APBD
9097,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah ASN yang Mengikuti Pengembangan Kompetensi,181274000.0,837,II,2025,RINCIAN_APBD
9098,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,,3791709.0,837,II,2025,RINCIAN_APBD
9099,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,,7250000.0,837,II,2025,RINCIAN_APBD
9100,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,,2840000.0,837,II,2025,RINCIAN_APBD
9101,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,,11360000.0,837,II,2025,RINCIAN_APBD
9102,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,,42824291.0,837,II,2025,RINCIAN_APBD
9103,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,,17976000.0,838,II,2025,RINCIAN_APBD
9104,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,,76898000.0,838,II,2025,RINCIAN_APBD
9105,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,,143470068.0,838,II,2025,RINCIAN_APBD
9106,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,,75774594.0,838,II,2025,RINCIAN_APBD
9107,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,,78093000.0,838,II,2025,RINCIAN_APBD
9108,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,,21850000.0,838,II,2025,RINCIAN_APBD
9109,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,,800000.0,838,II,2025,RINCIAN_APBD
9110,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0011,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0011,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Penyelenggaraan Kegiatan Pendidikan dan Pelatihan,,60000000.0,838,II,2025,RINCIAN_APBD
9111,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0028,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0028,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Pelayanan Umum,,14400000.0,838,II,2025,RINCIAN_APBD
9112,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0055,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0055,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,"Belanja Jasa Iklan/Reklame, Film, dan Pemotretan",,19564335.0,838,II,2025,RINCIAN_APBD
9113,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,,183770000.0,838,II,2025,RINCIAN_APBD
9114,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0080,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0080,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Honorarium Penanggungjawaban Pengelola Keuangan,,39192000.0,838,II,2025,RINCIAN_APBD
9115,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.05.0009,5,5.1,5.1.02,5.1.02.02,5.1.02.02.05,5.1.02.02.05.0009,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Sewa Bangunan Gedung Tempat Pertemuan,,148853000.0,838,II,2025,RINCIAN_APBD
9116,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.11.0001,5,5.1,5.1.02,5.1.02.02,5.1.02.02.11,5.1.02.02.11.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Beasiswa Tugas Belajar S1,,67000000.0,838,II,2025,RINCIAN_APBD
9117,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.11.0002,5,5.1,5.1.02,5.1.02.02,5.1.02.02.11,5.1.02.02.11.0002,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Beasiswa Tugas Belajar S2,,955033692.0,838,II,2025,RINCIAN_APBD
9118,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.11.0003,5,5.1,5.1.02,5.1.02.02,5.1.02.02.11,5.1.02.02.11.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Beasiswa Tugas Belajar S3,,414783311.0,838,II,2025,RINCIAN_APBD
9119,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,,715816000.0,838,II,2025,RINCIAN_APBD
9120,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0003,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0003,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Dalam Kota,,5600000.0,838,II,2025,RINCIAN_APBD
9121,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,6831908.0,839,II,2025,RINCIAN_APBD
9122,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,16000000.0,839,II,2025,RINCIAN_APBD
9123,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,38639278.0,839,II,2025,RINCIAN_APBD
9124,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0007,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0007,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Rohaniwan,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,800000.0,839,II,2025,RINCIAN_APBD
9125,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0011,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0011,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Honorarium Penyelenggaraan Kegiatan Pendidikan dan Pelatihan,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,78000000.0,839,II,2025,RINCIAN_APBD
9126,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0071,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0071,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Lembur,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,39092521.0,839,II,2025,RINCIAN_APBD
9127,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.04.01.0001,5,5.1,5.1.02,5.1.02.04,5.1.02.04.01,5.1.02.04.01.0001,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Perjalanan Dinas Biasa,: Jumlah ASN Provinsi dan Kabupaten/Kota yang Tersertifikasi,180267000.0,839,II,2025,RINCIAN_APBD
9128,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0024,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0024,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Alat Tulis Kantor,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",122974344.0,839,II,2025,RINCIAN_APBD
9129,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0026,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0026,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",60851539.92,839,II,2025,RINCIAN_APBD
9130,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0027,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0027,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Benda Pos,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",40000000.0,839,II,2025,RINCIAN_APBD
9131,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0029,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",33586966.08,839,II,2025,RINCIAN_APBD
9132,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0052,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0052,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Rapat,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",76500000.0,839,II,2025,RINCIAN_APBD
9133,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.01.01.0053,5,5.1,5.1.02,5.1.02.01,5.1.02.01.01,5.1.02.01.01.0053,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Makanan dan Minuman Jamuan Tamu,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",27642000.0,839,II,2025,RINCIAN_APBD
9134,24,5.01.01,BKD,BADAN,5.01,Kepegawaian,PENUNJANG,5.1.02.02.01.0029,5,5.1,5.1.02,5.1.02.02,5.1.02.02.01,5.1.02.02.01.0029,6,Sub Rincian Objek,BELANJA,Belanja Barang dan Jasa,Belanja Jasa Tenaga Ahli,": Jumlah Laporan Pengelolaan Kelembagaan, Tenaga Pengembang Kompetensi, dan Sumber Belajar",720000000.0,840,II,2025,RINCIAN_APBD
